time	signature_1	signature_2	signature_7	signature_10	signature_11	signature_13	signature_18	signature_19	signature_23	signature_30	CA_A.A	CA_A.C	CA_A.G	CA_A.T	CG_A.A	CG_A.C	CG_A.G	CG_A.T	CT_A.A	CT_A.C	CT_A.G	CT_A.T	TA_A.A	TA_A.C	TA_A.G	TA_A.T	TC_A.A	TC_A.C	TC_A.G	TC_A.T	TG_A.A	TG_A.C	TG_A.G	TG_A.T	CA_C.A	CA_C.C	CA_C.G	CA_C.T	CG_C.A	CG_C.C	CG_C.G	CG_C.T	CT_C.A	CT_C.C	CT_C.G	CT_C.T	TA_C.A	TA_C.C	TA_C.G	TA_C.T	TC_C.A	TC_C.C	TC_C.G	TC_C.T	TG_C.A	TG_C.C	TG_C.G	TG_C.T	CA_G.A	CA_G.C	CA_G.G	CA_G.T	CG_G.A	CG_G.C	CG_G.G	CG_G.T	CT_G.A	CT_G.C	CT_G.G	CT_G.T	TA_G.A	TA_G.C	TA_G.G	TA_G.T	TC_G.A	TC_G.C	TC_G.G	TC_G.T	TG_G.A	TG_G.C	TG_G.G	TG_G.T	CA_T.A	CA_T.C	CA_T.G	CA_T.T	CG_T.A	CG_T.C	CG_T.G	CG_T.T	CT_T.A	CT_T.C	CT_T.G	CT_T.T	TA_T.A	TA_T.C	TA_T.G	TA_T.T	TC_T.A	TC_T.C	TC_T.G	TC_T.T	TG_T.A	TG_T.C	TG_T.G	TG_T.T
1	9.657799257303823e-6	0.8425197857207222	0.004516735485903228	4.370364104812634e-5	1.5165425667101754e-4	0.1524842327837186	3.5862991313493725e-6	9.018256911278495e-6	3.563266666600572e-6	2.580624899702767e-4	6.284945344591542e-4	6.231814886073118e-4	9.000883695850694e-5	4.044226473131674e-4	7.978443268892467e-4	3.678883825451709e-4	1.8900085399609204e-4	0.0011041475829650855	0.006516148579510795	0.0024235952707208487	0.0028566238147883886	0.0028381451608732408	1.9630508012741655e-4	2.6157245427825613e-4	4.7059823203275995e-4	2.922533091707782e-4	0.0011847800184710529	3.8402002238835164e-4	5.333830952542518e-4	0.0013000345613089328	8.869792686479377e-5	3.890009861853407e-5	2.416813239881493e-4	2.1587261814753637e-4	8.376678647466151e-4	3.6009697172519826e-4	4.378892718311937e-5	5.494830605331989e-4	8.371645029815963e-4	3.7660055509942437e-4	6.336841522163973e-5	0.0012382728006200665	0.013574469195789148	0.003612180417508157	0.004317028849973041	0.008018458710810548	1.7522018530304178e-4	4.33161804084708e-4	2.4333232240644835e-4	4.927590589348401e-4	4.7171071901024855e-4	3.4103355485357435e-4	3.1800023279131604e-4	4.933524847585712e-4	9.945979848851703e-5	4.641980039002662e-5	2.0565772862601137e-4	1.3646917323980985e-4	3.210556043750186e-4	2.3100803697516625e-4	1.653812091222434e-4	1.9092353013625896e-4	2.45473566199706e-4	1.3608670070737707e-4	4.714180034142302e-5	6.348646819296724e-4	0.005849067846835741	0.0021894426549608635	7.529034050208829e-4	0.0030964307778012273	1.1896864789840698e-4	2.8706725299583187e-4	1.0225522456592707e-4	2.0677461388640236e-4	1.6614987699266055e-4	2.4050684326317514e-4	1.0052994435488036e-4	6.304606996005551e-4	8.416765683402738e-5	5.441010824418655e-5	1.0304595922860461e-4	8.673717057422013e-5	0.020096419851781202	0.008156418367757422	0.0017468452454791907	0.013304240190855536	0.07410935737481089	0.009762597326066776	0.002824347261813231	0.10670524487469953	0.37173808998341057	0.07270746490646385	0.04159908092958296	0.19736377672496103	1.361747818950327e-4	1.3029319134740786e-4	9.902577868154057e-5	2.8020442101423307e-4	2.161121048226656e-4	4.276899549773113e-4	1.7842419652657585e-4	5.320024155237404e-4	1.4627978383706727e-4	5.3995189704954e-5	1.8097423284596075e-4	1.3132973872755272e-4
