time	signature_2	signature_3	signature_7	signature_10	signature_11	signature_13	signature_16	signature_19	signature_24	signature_30	CA_A.A	CA_A.C	CA_A.G	CA_A.T	CG_A.A	CG_A.C	CG_A.G	CG_A.T	CT_A.A	CT_A.C	CT_A.G	CT_A.T	TA_A.A	TA_A.C	TA_A.G	TA_A.T	TC_A.A	TC_A.C	TC_A.G	TC_A.T	TG_A.A	TG_A.C	TG_A.G	TG_A.T	CA_C.A	CA_C.C	CA_C.G	CA_C.T	CG_C.A	CG_C.C	CG_C.G	CG_C.T	CT_C.A	CT_C.C	CT_C.G	CT_C.T	TA_C.A	TA_C.C	TA_C.G	TA_C.T	TC_C.A	TC_C.C	TC_C.G	TC_C.T	TG_C.A	TG_C.C	TG_C.G	TG_C.T	CA_G.A	CA_G.C	CA_G.G	CA_G.T	CG_G.A	CG_G.C	CG_G.G	CG_G.T	CT_G.A	CT_G.C	CT_G.G	CT_G.T	TA_G.A	TA_G.C	TA_G.G	TA_G.T	TC_G.A	TC_G.C	TC_G.G	TC_G.T	TG_G.A	TG_G.C	TG_G.G	TG_G.T	CA_T.A	CA_T.C	CA_T.G	CA_T.T	CG_T.A	CG_T.C	CG_T.G	CG_T.T	CT_T.A	CT_T.C	CT_T.G	CT_T.T	TA_T.A	TA_T.C	TA_T.G	TA_T.T	TC_T.A	TC_T.C	TC_T.G	TC_T.T	TG_T.A	TG_T.C	TG_T.G	TG_T.T
1	0.10820080180546812	2.9212338915753235e-4	0.0018003517927571127	1.5837309095145788e-4	3.2849761564713215e-4	0.8884522825575341	1.5646253879856493e-4	1.5073098745554066e-4	1.1902833209335199e-4	3.413478901371327e-4	0.00038620066841088053	6.550059939851616e-4	4.883258276942007e-5	7.996756425677798e-4	0.0033929367177603855	8.526717404125935e-4	4.457940554814369e-5	0.003506092307519111	0.002161287826036218	4.2892843508485125e-4	6.597646141875692e-4	4.072172502753359e-4	0.0011133956112412994	9.608727802980971e-4	1.577109684900582e-4	8.936917439432868e-4	6.485673462827953e-4	1.8596547481732566e-4	3.26553693488208e-4	4.17355269356442e-4	3.502931339730853e-4	1.052674186201272e-4	6.946339527456037e-5	2.0363027147730892e-4	0.0016127422700871075	0.0010674290916164292	2.227332772444222e-4	0.0011764135520483947	0.004749057042591748	8.486558746901951e-4	2.5993166225848316e-4	0.005715159969867203	0.005050192465102565	0.0015414558848335811	7.082831418042309e-4	0.0017196135110279704	2.760565695379487e-4	2.5975314019502767e-4	2.9073397133046446e-4	7.341668195000995e-5	1.0484522592048511e-4	9.163626070400887e-5	9.549691929854015e-5	7.867226384137303e-5	2.825664032421941e-5	1.4076509764985104e-4	7.495463284116142e-5	4.339378580403918e-4	1.70701432751471e-4	7.068280174478464e-4	1.1203450552232787e-4	5.191194142366405e-4	0.0012111210539556105	7.099420085511622e-4	7.876269488951635e-5	0.0024163199062241557	0.0033386155587149927	0.0025543931839739666	0.0028996676531733044	0.0019287144440619927	1.388098552384162e-4	2.605566698334485e-4	1.5233661424625977e-4	1.403130773003193e-4	9.439678333587016e-4	5.001068131211561e-4	5.696038870235734e-4	6.899674970165508e-4	2.9084952356957887e-5	9.09419394487159e-5	3.1876189495776924e-5	6.43407154415104e-5	0.04444787951342477	0.016124872031429243	0.002220862841979995	0.017960485493092322	0.2530121295240469	0.05677124640342545	0.008643720037433269	0.3006420784534726	0.14684891746342477	0.022836878931321632	0.010808143176374366	0.04996020008567131	3.755352527814329e-4	6.969776681815702e-4	2.3311373304358535e-4	1.8892822925530738e-4	7.198031070284362e-4	1.8387223867393212e-4	6.605523967220595e-5	2.3552888680830893e-4	5.002522521546442e-4	2.185251865460195e-4	3.217944779710654e-5	6.175355884080734e-4
