time	signature_1	signature_2	signature_3	signature_4	signature_5	signature_6	signature_7	signature_8	signature_9	signature_10	signature_11	signature_12	signature_13	signature_14	signature_15	signature_16	signature_17	signature_18	signature_19	signature_20	signature_21	signature_22	signature_23	signature_24	signature_25	signature_26	signature_27	signature_28	signature_29	signature_30	CA_A.A	CA_A.C	CA_A.G	CA_A.T	CG_A.A	CG_A.C	CG_A.G	CG_A.T	CT_A.A	CT_A.C	CT_A.G	CT_A.T	TA_A.A	TA_A.C	TA_A.G	TA_A.T	TC_A.A	TC_A.C	TC_A.G	TC_A.T	TG_A.A	TG_A.C	TG_A.G	TG_A.T	CA_C.A	CA_C.C	CA_C.G	CA_C.T	CG_C.A	CG_C.C	CG_C.G	CG_C.T	CT_C.A	CT_C.C	CT_C.G	CT_C.T	TA_C.A	TA_C.C	TA_C.G	TA_C.T	TC_C.A	TC_C.C	TC_C.G	TC_C.T	TG_C.A	TG_C.C	TG_C.G	TG_C.T	CA_G.A	CA_G.C	CA_G.G	CA_G.T	CG_G.A	CG_G.C	CG_G.G	CG_G.T	CT_G.A	CT_G.C	CT_G.G	CT_G.T	TA_G.A	TA_G.C	TA_G.G	TA_G.T	TC_G.A	TC_G.C	TC_G.G	TC_G.T	TG_G.A	TG_G.C	TG_G.G	TG_G.T	CA_T.A	CA_T.C	CA_T.G	CA_T.T	CG_T.A	CG_T.C	CG_T.G	CG_T.T	CT_T.A	CT_T.C	CT_T.G	CT_T.T	TA_T.A	TA_T.C	TA_T.G	TA_T.T	TC_T.A	TC_T.C	TC_T.G	TC_T.T	TG_T.A	TG_T.C	TG_T.G	TG_T.T
33	0	0	0.023123694580255545	0	0.0264384699824694	0	0	0.021210008497410945	0	0.07978309281243164	0	0.02463258905739587	0.675740927706521	0	0	0.03806922124618651	0	0.05819686540565784	0	0	0	0	0	0	0.028435035676227235	0.024370095035444007	0	0	0	0	0.006043354741383559	0.003230440029465782	5.179837039512329e-4	0.004372813278802818	0.00423856507126301	0.001568992699796742	3.683772907105075e-4	0.004385042981096164	0.004149450241947474	0.002143927714233892	0.0038708972731041694	0.002908990870406402	0.002871719194505769	0.0024125900924754453	0.0017273974140118253	0.0029086025798736176	0.008175583607336624	0.003717475706200446	0.006174678264989724	0.006268937913157603	8.985189764184301e-4	7.66698829551075e-4	0.0012920878589719829	0.0019770930910532458	0.009381812366588211	0.004068778947164318	0.0015734280749429123	0.006876636476915798	0.004794755676257232	0.0018702761982446515	8.221754262400008e-4	0.0060180216556490595	0.005995225435717977	0.002876199347245136	0.003290072941662653	0.004215803112844379	0.0018621133370220365	0.0023843286320471033	0.003847072240935344	0.003040834018502341	0.0032531378714395045	0.00377725417015392	0.004394166593188208	0.0038114427363705305	3.8227633023934636e-4	0.0012422403314016307	0.0020409814399040124	0.0037821926763943288	0.009667832897709075	0.0031800961099400734	9.277871402649978e-4	0.0069184883195967505	0.0017654885026850077	0.0012829166241985332	1.7830174507381597e-4	0.0028387083285529905	0.004391546545869274	0.004963657662179049	0.006572490005796634	0.004784838735928146	0.00189142638375327	0.0012122025654636027	0.002111664623842054	0.001875073137743088	0.006875484124589276	0.003951496658844432	0.004860977649851557	0.0057858740408454935	4.0872543159017915e-4	5.38257027632683e-4	0.0016330354539104842	0.0013258243858323467	0.041558585252226145	0.0171915473280637	0.0030553546049816235	0.04721041969595091	0.19063080177818348	0.04485499576159973	0.006679229350967248	0.2257682772604872	0.08032502991410302	0.014540400285355491	0.023047914343817873	0.024752528958746915	0.002373372984083157	0.0022599647073896167	0.0014223979582939103	0.0026725626923200362	0.004835003237167582	0.004628295694558015	0.003166309159192531	0.004533341014107442	0.001435470712430882	0.0018253382918675765	0.0012790096952837973	0.007420209755285706
34	0.05677297375851826	0	0	0	0	0	0	0	0	0.4610035888490923	0	0.046290511818468064	0.0940057205319983	0	0	0.045686261485896856	0.04873856422335439	0.09918103021001652	0	0.04499192989887255	0	0	0	0.05373144790263876	0	0	0	0	0.04959797132114402	0	0.012241030383385771	0.006724955793592028	0.002618244104169302	0.010157786243291417	0.0024189945861980036	0.0015954972235688685	3.043103346775265e-4	0.0019763938870162854	0.00590227220311979	0.004990156038312507	0.020412282312988222	0.005757606826369621	0.0014034095874334645	0.001373642870776121	0.0017900334864408283	0.0027392276386115364	0.009619483766139199	0.006774443523300069	0.009529236606324775	0.0076246683130800534	4.6052394314911724e-4	0.002729603245095346	0.0017605082993240935	0.008621868689225234	0.018916905899013098	0.008720869479954678	0.00483047640867585	0.020086033619682295	0.0018389532678597484	0.0017841837673642496	8.380629448671883e-4	0.0022964111317528113	0.007191045505221757	0.005049691209807847	0.01613644172198967	0.006823110422996038	6.999526711492139e-4	0.0022645824414605567	0.002351175127013173	0.003453459642094849	0.0037322363402236317	0.007284842427104312	0.009214302368993208	0.009831154313708033	0.0011690752645032187	0.0032287127910979613	0.00430350358474206	0.022998316251752582	0.021795338488675518	0.013458112706977419	0.004883129617679951	0.01831644052237173	8.52191031518143e-4	0.0012082040756017077	3.6406285144772847e-4	0.0013441124780728115	0.007610801675166532	0.01272630220748618	0.022184628044902018	0.012958034881556406	7.172463784289715e-4	0.0011714316264223952	7.995589554832975e-4	0.0012425547264445617	0.007660130131065249	0.008304453202346717	0.007739408628366673	0.010632087057853632	1.4248708690862467e-4	0.0017345892853109055	0.0022261854337378767	0.005675155325983965	0.03312463210123694	0.017457728948424983	0.005007232294644582	0.16184704707752937	0.027578583915973988	0.007788209261616142	0.0011564761098529558	0.0330289281494884	0.019428338550967462	0.01600318589911312	0.10785424015810018	0.02569230741272664	0.0016052819861159565	0.002489631444197915	0.001472315585531235	0.0029199635589854194	0.006385440694717746	0.009149082718985251	0.007329045372997482	0.008384809337560487	0.0028444780467901474	0.005583160859177189	0.0018134402558989725	0.03374011533078838
35	0.05555249812382677	0	0	0.03116687675465452	0	0	0.03757566402687899	0	0	0.4215081791416178	0	0	0.08553959947738461	0.058954886090809344	0	0	0	0.1743100411345093	0.03326294414129212	0	0	0	0	0.047176420156036375	0	0	0	0	0.0549528909529902	0	0.01646079382733911	0.008352227230946311	0.0031746583801324987	0.013079559352243685	0.0024762409116358157	0.0016043101028652567	5.954580022045098e-4	0.00209256753053847	0.005853102379027169	0.0067939935741182355	0.02247352078531019	0.006946281441682928	0.0011380093197895633	9.914601205671392e-4	0.00195865726269739	0.002199051497808179	0.004333211543671402	0.0036921633275669393	0.004131599449876154	0.0047831616744863645	2.351084315653608e-4	0.0022067197378745963	0.001481139983716843	0.006469278397486946	0.02530076087920848	0.01056254930891107	0.005601836840603966	0.026108787904957825	0.0017249019524098817	0.0019853868250633492	0.0013415273030140435	0.0024135097690920052	0.00976583426995219	0.01122133420628131	0.01750358304889216	0.012530073876816428	7.662827879580796e-4	0.0015246491309508837	0.002891736701331024	0.001955475958460024	0.0010217079608395429	0.002647040712618032	0.0024350283543951496	0.0023597595652316526	0.0010174321556159255	0.0015674533491156402	0.002952811917251472	0.008975771320346928	0.03176070051576519	0.015363123121709427	0.005665401310045951	0.027598234608532623	8.542992774861069e-4	0.0011963111932698682	5.602689263352963e-4	0.0012997261301365835	0.008663499454141143	0.015787236479179737	0.027930443624749633	0.016222174116656888	9.44525825124801e-4	8.961400576568447e-4	8.710538304689536e-4	0.001329450860134088	0.004741664520204219	0.006698185859195443	0.0047783282729616326	0.008741852588287089	2.4092639128862564e-4	0.001025070260867048	0.002808007554055255	0.0025432839318387137	0.03648474617018052	0.021369604422982923	0.0059546367533933105	0.16116721190531466	0.025040763369310923	0.007733516033840231	0.001286673853757859	0.029986748289782438	0.02251436269971549	0.027298966023213012	0.10274048781787391	0.02728603195519821	0.0015314660063785496	0.0018870021138945494	0.0015616725224065556	0.002600793813573536	0.0029968232805708183	0.0062829082202506695	0.0041636115577912995	0.005436709768452382	0.0023447049737486624	0.004728687748630699	0.0014348019036371	0.02794964972132098
36	0.044281252097403544	0	0	0	0	0.11601789531125793	0	0.05018349864581839	0.0512369925184568	0.06557939039893679	0	0	0.20356313224940073	0.14913644399122003	0.22484881754107208	0	0	0	0.04882741112250589	0	0	0	0	0	0	0	0	0	0.04632516612392789	0	0.007331807391336622	0.007381340315455476	0.0012295236623059635	0.01060579416255411	0.0026735259530637186	0.0010710059312841638	2.016791922842298e-4	0.002542655242274753	0.014931439533484456	0.013308143452082642	0.038240692629191754	0.01116424962588033	0.0023174104323931454	0.004098792870393654	0.0018013848600927382	0.005727624412905923	0.008056244744763281	0.005082949249063435	0.008091693355236896	0.006290762471196591	0.002145476469526502	0.001295746903182999	0.0014178091398968807	0.004120580048342754	0.010256408204371731	0.010370820488960776	0.002480025285577057	0.036370255712032125	0.0019004791845447923	8.799395280006879e-4	2.835732508118595e-4	0.0024030300782575823	0.008081899098877606	0.01135630368794591	0.026172138500418708	0.014283599044254932	0.001658737485759142	0.003336583902436434	0.002223166645498366	0.00262057009095777	0.0031257018564813505	0.004368537065646281	0.008257179430117438	0.004367865786788596	0.0014524574781702316	0.001917397502636734	0.0022758742376440483	0.007357168920791901	0.007134608046672355	0.009971678377966071	0.001608094192028188	0.02442545583063292	0.0011790882462462743	0.001100314475824793	1.676895533962081e-4	0.0019954149251095493	0.031083959390766264	0.05462834409568767	0.0815571849056491	0.04004527294626826	8.834582357757832e-4	0.002180153312351686	0.0014394489889369812	0.002821471342773842	0.00936783780418583	0.01611158864727298	0.008011571816119164	0.00738215812568266	4.2596380320075456e-4	0.001179862041737066	0.0021810177166580826	0.007116701044465059	0.018342334286154935	0.011803575737449322	0.0022126322919423067	0.04221340851560244	0.05776904086168263	0.014097103683079298	0.0019610753011854603	0.06887236827087592	0.031047742907601157	0.015976170259185116	0.028616162004704807	0.017609755046221455	0.0026401367691652926	0.002114301376930824	0.0017369493227106395	0.003235144744949489	0.00502760626341787	0.005616317204750203	0.004361171131303585	0.00519068234479842	0.003421288087337778	0.001873385094379996	0.0014177287455612872	0.00991753736857779
37	0.09784217904767309	0	0	0.08824475327363245	0	0.11120754148378399	0	0.07624881345915185	0	0.09142859694951821	0	0	0	0.1894045239012392	0	0	0	0.10426424479317625	0.06804083977002749	0.09076315269628336	0	0	0	0	0	0	0	0	0.08255535462551415	0	0.019260178741551802	0.013753190268945198	0.0038769206890964273	0.016989575016456173	0.0032626057924367282	0.0020822124575464213	6.626008820445874e-4	0.002972831140153482	0.019657431298461807	0.015073052634670151	0.048290670591777766	0.015171671616782843	0.0023464972518598783	0.002936699841329776	0.00334354699627776	0.0053956224149972086	0.008564334615709605	0.006109639108905024	0.013220150516813602	0.006961892361724844	6.127642022481037e-4	0.0013517668113127038	0.0017553851755112513	0.003385862849876992	0.02543841322050406	0.021454824513678045	0.0064420471972558855	0.055629674221447024	0.0018358116291765198	0.0021011224815712785	0.0013582253457218043	0.002234464537598879	0.012223713785471981	0.01581203281264161	0.0361999018043922	0.019583450042361165	0.0021908995759679726	0.004521791128181648	0.005679760548104199	0.004708870133563403	0.003929415745704561	0.005889137420778219	0.013285680920710977	0.004789354254326781	5.273848624501784e-4	0.0025224478982141026	0.004272706817804971	0.005226704642357661	0.02684860069591908	0.016546457553606862	0.005330776865482023	0.0341245684845528	0.001374451948159727	0.001950378726502891	6.282905460047145e-4	0.0019913179758039934	0.030134592807186014	0.03488142559085734	0.05227847756892167	0.032077167113178595	0.0019260814532705353	0.00241238800875459	0.0024334761827810585	0.003304832593839535	0.006624273650286706	0.006377034005185769	0.00853558800005397	0.007367217012862395	2.2419996981785622e-4	0.001037482657913104	0.0030121178926896747	0.0031978243136592506	0.019498891958288855	0.019399216420487652	0.004501585372741606	0.06366620965121565	0.0010717494589373034	0.002385946631900627	4.7495157015964854e-4	0.0025265900271044996	0.010186411605457123	0.014717810519604035	0.03888470457941131	0.015757697078463858	0.0030555089354492356	0.002787392953365619	0.0022421183795486486	0.004538489321001362	0.004537129927361068	0.0055212782321196075	0.006525526072897545	0.004492689671153868	0.0010484298635300485	0.0021777123152611037	0.0015141255305067094	0.008973873490392114
38	0	0.02440127923413487	9.70585015357544e-4	0	0	0	0	8.116727038729901e-4	5.525722030451653e-4	0	0	0	0.968711161401553	0	0	0	0	0.001249397075016483	0	0	0	0	0	0.0010764578436434217	4.21256646230001e-4	0	0	0.0012142252430288908	5.913926341177036e-4	0	5.401249276222043e-4	7.636849130956609e-4	7.984330906487847e-5	9.442032146642433e-4	0.0037202059323908844	9.30431672889676e-4	3.357021432869603e-5	0.003799771977099272	0.0016826914845606666	1.4234855435479155e-4	4.6127559508908676e-4	1.3451895997643304e-4	0.0012452527188901226	0.001059827820737678	1.541942794874587e-4	0.0010028959909619147	6.322115188645303e-4	1.9227154475842496e-4	3.444328159659665e-4	3.72475908195991e-4	4.095927541748305e-4	1.3766983276159591e-4	7.539442063064783e-5	3.1813910850273094e-4	0.0019399035900026888	0.0012484488816075548	2.9432144589433345e-4	0.0013683723331387601	0.005209937589213023	9.344262666538098e-4	2.9044738933922323e-4	0.006241437197645404	0.003958459141954656	0.001090922753368065	3.038077905897758e-4	8.678030630546572e-4	3.18887926321241e-4	2.9293502164812315e-4	3.6451021105993094e-4	9.320570752631756e-5	1.0633794150995567e-4	1.4827022302822394e-4	1.4066896382797673e-4	6.529498498760513e-5	4.559856779885362e-5	2.0170101900627077e-4	1.0808114693804738e-4	6.45771456590791e-4	4.4582699279968315e-4	9.475089758351498e-4	1.7196136872788353e-4	7.560288776068116e-4	0.001331979375723358	7.906824770257296e-4	8.90172285852139e-5	0.002636202094011192	0.003063277605353073	0.0025278646776193724	0.0031750194093984525	0.0017663150701859554	1.7141603215142464e-4	2.7901531245992005e-4	1.887409887852778e-4	1.6448581850493605e-4	0.0010555617874805547	5.580686685592404e-4	6.522108261766127e-4	7.139199406860085e-4	3.304755986577854e-5	9.788283847888154e-5	6.273825795197317e-5	1.2340743568900426e-4	0.04721107214973584	0.017123560943113663	0.002304637674404271	0.01863563026402478	0.2724147057899526	0.061931317370489944	0.009277045118346221	0.3215848118568493	0.12061273623454688	0.016610386632850208	0.007122176154793397	0.03289876141137797	4.396798040485919e-4	7.945425730211203e-4	2.843046150374869e-4	2.3643568236367816e-4	8.106168614532511e-4	2.1423975825788708e-4	7.821390742308126e-5	2.565068906740557e-4	5.779753766310624e-4	2.8170951110855933e-4	4.802151309953772e-5	9.921522048392342e-4
39	0	0.009117422002300656	2.1553368238945084e-4	6.114594208151757e-5	0	0	0	6.147927387824536e-5	0	4.525563669362404e-5	0	0	0.9899341509739901	0	0	0	0	2.0244763223978542e-4	0	0	0	0	0	1.1816359996495616e-4	0	0	0	1.4484926599624668e-4	9.955199046540926e-5	0	3.676970476898217e-4	6.659080139492414e-4	4.507427999234598e-5	8.581447103403558e-4	0.0037485574356648115	9.191326114490212e-4	2.3596310173017725e-5	0.003834935129975185	0.0015416510620762445	6.993598320183688e-5	3.5241021269267743e-4	3.7621203452031295e-5	0.001234925676214827	0.0010539210139191282	1.1174901551346037e-4	9.68877966939166e-4	5.630204553878711e-4	1.5289274263923292e-4	2.8861377261589326e-4	2.869473890970055e-4	3.8438610184608686e-4	1.1486927082189777e-4	4.2490589613355286e-5	2.0757892168620537e-4	0.0017387787126652789	0.0011690830202993544	2.504136633929079e-4	0.0012702681884998322	0.005286854780141906	9.123276954017803e-4	2.8543422534057356e-4	0.006330336516090448	0.0037564800663676358	0.0010314935133145535	1.8146011980525644e-4	6.953459187104652e-4	2.874857921754935e-4	2.3250735869018147e-4	2.953234180653856e-4	1.4760956323839504e-5	5.2926464782575756e-5	5.816608390514685e-5	6.645458261238684e-5	1.1035058465925698e-5	1.8166404531999995e-5	1.5346409389947372e-4	5.470257932519306e-5	4.8085515315530796e-4	1.8049750173088395e-4	7.773460088863115e-4	1.0822782245704457e-4	5.79242780759512e-4	0.0013402804673811233	7.852180335165792e-4	8.287235807207965e-5	0.002661334567071703	0.0029720117461888482	0.0025143668487463216	0.003184281021583051	0.0017076352034172445	1.405124919673801e-4	2.5635797506252885e-4	1.5658340093135302e-4	1.2775799518819007e-4	0.0010474968596541749	5.314716666737136e-4	6.28858970096327e-4	6.801497327851192e-4	2.039971559582828e-5	9.408232684880172e-5	1.881461533867153e-5	6.187595294043973e-5	0.047847109374023936	0.017242259931477332	0.002292177108920425	0.018613930238368378	0.27775932980710494	0.06325025076478408	0.009448638555264439	0.3275207506492517	0.11653616306217483	0.015629710359829904	0.006491050315966879	0.02995152752771773	4.037737842409409e-4	7.702198208949662e-4	2.482096554926931e-4	1.6951576231416063e-4	7.825092635174138e-4	1.4529977940946106e-4	4.3526093303552896e-5	1.899506174293066e-4	5.446047216119458e-4	2.4004464548133518e-4	7.587252315917863e-6	7.051235632507689e-4
40	0	0.07799367954970289	6.021659468841386e-4	2.9688608914836046e-4	0	0	3.6175734270931035e-4	3.0333065350869116e-4	0	0.002078403919494436	0	0	0.9168509533629368	0	0	0	0	8.352936751456428e-4	0	0	0	0	0	3.444315799019198e-4	0	0	0	3.330978805677823e-4	0	0	4.496392240737605e-4	6.917660618681502e-4	5.9791040442136494e-5	8.728561365278677e-4	0.003508204033241424	8.812411174676431e-4	4.179365192585542e-5	0.0036107342818216697	0.001964485136164338	2.7683845056450276e-4	0.00059437273280270775	2.9414880694818095e-4	0.0011543991787307435	9.92559864126883e-4	1.54112124099767e-4	9.240425995725342e-4	6.327574815342554e-4	1.9003718724288992e-4	3.2451225117120867e-4	3.960324095153768e-4	3.6185595131608007e-4	1.2155741106589724e-4	7.022496060521241e-5	2.5655654462817005e-4	0.001758658279166386	0.0011460546299160834	0.00025208602140377215	0.0012873415109102917	0.004912685870802202	8.79920716699351e-4	2.728169122926232e-4	0.005904776361148151	0.004573287045153054	0.0012526763137483286	5.591806913347244e-4	0.0013247431748151474	2.8609145585841496e-4	2.666328269174604e-4	3.1392063858888043e-4	7.67953323067866e-5	9.880293935165091e-5	1.058232929289464e-4	1.0575470677331222e-4	6.572094542405682e-5	3.245549204723585e-5	1.5936563011814025e-4	8.829534909145028e-5	5.182311274251703e-4	3.02849858015823e-4	7.812035064633664e-4	1.3442913145572772e-4	6.325538827384651e-4	0.0012535997728872728	7.382573912358449e-4	8.349752292391869e-5	0.00249561703075171	0.0032131305231154995	0.0025145069062840514	0.00303853016876074	0.0018584478758072735	1.4516243460344273e-4	2.6628059233261864e-4	1.614868400801769e-4	1.462103531129252e-4	9.899420103417257e-4	5.337660992566119e-4	6.032646095678582e-4	7.071834728297015e-4	2.831678837709073e-5	9.667298930799151e-5	4.352045012420607e-5	8.178034210483447e-5	0.045511162232689716	0.016508494143178103	0.0022596855797088235	0.018835027416859954	0.259855438184497	0.058600965676897744	0.00886734895677494	0.30801276858369275	0.13721290107582923	0.020342803825351544	0.009812625951077776	0.043768667932109796	3.9057683771878503e-4	7.290313130000768e-4	2.459135552765354e-4	2.027171393571015e-4	7.458263585524579e-4	2.0402972715532236e-4	7.543832778613196e-5	2.490499423365243e-4	5.240759857601884e-4	2.5368027787245405e-4	3.6206725754240625e-5	8.387177962130375e-4
41	0	0.014085375782029971	3.2996385237207495e-4	0	0	0	0	0	0	0	0	0	0.9847932454552994	0	0	8.315634718249872e-5	1.5641138221926374e-4	0	0	0	0	8.607888662213229e-5	0	8.430154104470028e-5	1.1101230825200538e-4	0	1.749116117218758e-4	9.554283325601681e-5	0	0	3.5291131708982176e-4	6.579569531550997e-4	4.1875794126345935e-5	8.481707744036985e-4	0.003732251728881315	9.163170748598875e-4	2.442074467421598e-5	0.003820020549622362	0.0015770212573361518	8.555833020174814e-5	3.659353907966983e-4	5.5337907880434584e-5	0.0012600147745696903	0.0010513794198733003	1.1922228209853543e-4	9.669305513834949e-4	5.755604022121157e-4	1.5728402320904977e-4	2.948772503785607e-4	2.977796282621417e-4	3.835538635298014e-4	1.1474655340466998e-4	4.494314859296572e-5	2.0881172315922067e-4	0.0017097016775857404	0.0011551966453158073	2.435879855545395e-4	0.0012531129146541144	0.005261945796160887	9.095345329123571e-4	2.8326234538310666e-4	0.006300309705127456	0.003819428161100644	0.0010455053125300521	2.0426139307250888e-4	7.40880316282116e-4	3.546559962482028e-4	2.4127536247669343e-4	3.18938554142757e-4	3.1629798014670165e-5	5.912453741670036e-5	6.757731333182635e-5	7.363315715494457e-5	3.320856350494912e-5	1.816239928777996e-5	1.55297188498312e-4	5.8133085365580186e-5	5.158499130780035e-4	1.4838029577548504e-4	7.61580978355498e-4	1.0297754130663572e-4	5.563743207404114e-4	0.001335059139969984	7.818665302755155e-4	8.221146447822268e-5	0.0026509234511880903	0.0029923054168023173	0.002514636401960514	0.0031668012343858453	0.0017168188712275909	1.672948181682373e-4	2.579307694102959e-4	1.6514367210613344e-4	1.310061983666375e-4	0.0010453152660566786	5.308962433382774e-4	6.27131731079332e-4	6.817462886032064e-4	2.154393867639513e-5	9.588661126519564e-5	2.079477524178588e-5	7.057440127269765e-5	0.04765690195277942	0.01717275113706833	0.002284114403014612	0.018540774377763386	0.2765063389918783	0.0629230186352728	0.009407719185266158	0.3261613338751234	0.11804048819322095	0.015962941407169858	0.006688002837933963	0.030946428101363842	4.166296453674552e-4	7.685086619962072e-4	2.5349595057005497e-4	1.7350525035065054e-4	7.823059835473273e-4	1.4892636475270118e-4	4.6297147076051974e-5	1.9518264006874764e-4	5.431359923472804e-4	2.390702262411081e-4	1.1159434329484656e-5	6.986751474731362e-4
42	0	0.019084599194881504	2.0274937600710534e-4	5.7552112344084584e-5	0	0	0	4.492190435259355e-5	0	6.582039515804168e-5	0	0	0.9801657399230741	0	0	9.91944085136794e-5	0	9.677846120761027e-5	0	0	0	0	0	1.4278195028654498e-4	3.986227417488611e-5	0	0	0	0	0	3.6041083433211905e-4	6.598316678155302e-4	4.432409501743574e-5	8.493212554502607e-4	0.003713804725184638	9.124487702059901e-4	2.5207247945561765e-5	0.003802951701768523	0.0016014151085006008	9.65007667840408e-5	3.7869029435601205e-4	7.033032945894664e-5	0.0012236185527664525	0.0010445856205053346	1.1577112427698174e-4	9.60182976335848e-4	5.763861666051611e-4	1.5572346005359388e-4	2.9303573293247543e-4	3.025069826115278e-4	3.806133220675299e-4	1.1198274431454334e-4	4.4074414409870276e-5	1.9624144759802195e-4	0.0017170246618733824	0.001156397000237776	2.4558966805094507e-4	0.0012554528640726554	0.005235359231439392	9.064527962538464e-4	2.8235741783654846e-4	0.006271048734353982	0.003870464907013267	0.0010560841055631497	2.265130293286459e-4	7.798159833207913e-4	2.8697921785800516e-4	2.3328812675001931e-4	2.960303847078406e-4	2.0141749969939537e-5	5.6591539259506455e-5	5.691284273821683e-5	6.540949639910555e-5	1.8135490783647516e-5	1.7646063541971394e-5	1.4802239076301734e-4	5.4021911593074155e-5	4.6182681563463024e-4	1.632468699150525e-4	7.656343604205861e-4	1.0777561682631697e-4	5.632163911018911e-4	0.0013277660740442785	7.779183512939863e-4	8.252755335982673e-5	0.0026372877616913015	0.003007061826285956	0.002510322442043332	0.003153614261849706	0.0017248047573033111	1.4132108400681227e-4	2.5672888534827805e-4	1.5717820470574008e-4	1.2875450179248782e-4	0.0010382083702028114	5.27521524433764e-4	6.222779524335273e-4	6.797165953405015e-4	2.1181692425807263e-5	9.395733804757756e-5	1.800834416548935e-5	5.715570175383026e-5	0.04751981821531889	0.017133290170827025	0.0022841330648575796	0.018547243288426947	0.2753935815248249	0.06262600814146774	0.009371664863801336	0.3249628257463169	0.11960848673887912	0.016300203911689345	0.0069093399126526145	0.031956064018385424	4.013539675783648e-4	7.616925153414834e-4	2.466067388333035e-4	1.6879148312152063e-4	7.76165459293532e-4	1.4558948276707824e-4	4.4332533488618965e-5	1.933082400274868e-4	5.393786497895916e-4	2.3395853605732262e-4	8.376011979371843e-6	6.670745527455555e-4
43	0	0.0328330141582356	2.361167924667266e-4	0	0	0	4.120486330364957e-4	0	0	0	0	0	0.9649406235800776	0	0	1.9771431265894389e-4	4.6315491321451753e-4	2.4668217854312177e-4	0	0	0	0	0	2.0906989246590425e-4	0	0	0	3.1994060985327964e-4	0	1.416349294479026e-4	3.7377050603627234e-4	6.600395526149322e-4	4.613210185149749e-5	8.449263164624817e-4	0.003661810529005501	9.039649479789576e-4	2.897644949119225e-5	0.0037548297547366554	0.0016970607910367942	1.5197573952472238e-4	4.277944944287809e-4	1.2486536543512144e-4	0.001206684159228484	0.001032744747928611	1.2458947988282923e-4	9.525623166077414e-4	5.947191922389772e-4	1.6797676733330962e-4	3.0471222207775425e-4	3.2656632889582787e-4	3.7825877488143134e-4	1.1970944266912858e-4	5.2806636515849335e-5	2.39679477572371e-4	0.0017164881188117384	0.0011440270268606887	2.4612926507863264e-4	0.001245616999159021	0.005156230566645372	8.98491988129842e-4	2.7983674370781744e-4	0.006181031189277726	0.004075923774181678	0.0011430070497698071	3.117638500118628e-4	9.370232014398582e-4	2.8536037774103617e-4	2.489902610912763e-4	2.98905420858565e-4	4.55720554219805e-5	7.487133495807627e-5	9.614254578703911e-5	9.617081824633383e-5	7.847988306573426e-5	2.2586999714742857e-5	1.6833208050000959e-4	7.056805393515569e-5	6.174941401499021e-4	1.914963568481286e-4	7.656706516795036e-4	1.1295020081177785e-4	5.713105290231198e-4	0.0013099418228906077	7.679532734537845e-4	8.218843840821531e-5	0.0026016490840128988	0.0030619181860275526	0.0025169923375307547	0.003115373410826573	0.0017549196099557727	1.401771426672226e-4	2.598322776626127e-4	1.5765991169662332e-4	1.3287517707024173e-4	0.001023732943063864	5.305417257605378e-4	6.199213482722315e-4	6.865627314119081e-4	2.2766316506153163e-5	9.803294681536338e-5	2.5587799495514582e-5	9.882064183649238e-5	0.04700384746638172	0.016968351528795392	0.002276000974053634	0.018434085684767922	0.27164063530444554	0.06165662205425131	0.0092495038878709	0.3208590706598045	0.12372499796767882	0.017341401334099157	0.007511215571811673	0.03472328336812649	3.98177077428132e-4	7.570779721709217e-4	2.463974159344296e-4	1.787394678374098e-4	7.722726477723704e-4	1.684428962645372e-4	5.699105925912224e-5	2.0887449844574925e-4	5.367011917077698e-4	2.462945807277289e-4	1.9040564369407406e-5	7.569001231242896e-4
